"URL","Title",
https://support.mozilla.org/en-US/products/firefox,Help and Tutorials
https://support.mozilla.org/en-US/kb/customize-firefox-controls-buttons-and-toolbars?utm_source=firefox-browser&utm_medium=default-bookmarks&utm_campaign=customize,Customize Firefox
place:type=6&sort=14&maxResults=10,Recent Tags
https://www.abatchy.com/2017/02/oscp-like-vulnhub-vms.html,abatchy's blog | OSCP-like Vulnhub VMs
https://crackstation.net/,CrackStation - Online Password Hash Cracking - MD5 SHA1 Linux Rainbow Tables etc.
https://www.echosec.net/location-based-social-media-3/,Location-Based Social Media | Echosec
http://app.teachingprivacy.org/,READY OR NOT ?
http://www.uk-osint.net/,QWARIE: UK-OSINT
https://cirt.net/passwords?vendor=EMC,Default Passwords | CIRT.net
http://www.defaultpassword.com/,Big bertha says: default passwords
http://www.phenoelit.org/dpl/dpl.html,Default Password List
https://dca.immersivelabs.online/signin,Immersive Labs
http://www.flare-on.com/,www.flare-on.com
https://in4sit.singaporetech.edu.sg/,SIT Student Portal
https://fs.singaporetech.edu.sg/adfs/ls/?client-request-id=8b514c67-8e3b-4b39-9262-30606d2f3c1e&username=&wa=wsignin1.0&wtrealm=urn%3afederation%3aMicrosoftOnline&wctx=estsredirect%3d2%26estsrequest%3drQIIAY2RO2_TUACFc-PUtBESVcXQCVWICcn2ta_fwOC8hJpX3YQm7eL6bZck1_EjScPAigSCirEjbBmZEBJ_oAPqwtJfgJgQLB1JxMLYo6NPZ_7OQ4KlWfUB_BeOWpGCnsdStrta_yXeKm76Df31o7dK_b0Fj4fM43vnYDsJUzoJR74Z4dhNXTugXSejE38B7gdpGiUqw-AsHWD8nMaeF9ouEgXaxkMGT03mMwCXACzykojEZREUkQIlmRdllnahKCimo1AWFASKd2SeMllPppAAbSQoMsdL3lX-TlvL0oBbAcfh3P2d3_BwPDQinKTnxMvKYVqq4qZf0Sqlybi1p1VbFX3kt0vWvsuWqpLR5-eJlKHUNg-D-TiqnejDplUvT3f9oNPTdyd-q9sIOak1KwtcuSNWg6NZp1beT-JZ2BufUnNjxA_6gySdGdYksubZXuyIsoeUycGJoTcXxI3UfiLIpZEhHl0QJI7cUehcFsDPwm1IqOvrxc3cdm4nd10AH9aWF7xxnv359v1F6yNz_e5rsJW7WGOyOCu5XDypK1lXPuhNtYoWPa1x5mnV7jLtri6wztRD9b7W0J6wKntGgjOS_EGCXyR4dSv3ZeMGR10V73KQlSkoUhDtsEgVoIqUo781,SIT Email
http://127.0.0.1:5000/home/,MISP Malware Analysis
https://gw1.singaporetech.edu.sg/global-protect/portal/portal.esp,GlobalProtect Portal
https://gw1.singaporetech.edu.sg/global-protect/login.esp,SIT VPN
https://github.com/mikesiko/PracticalMalwareAnalysis-Labs/blob/master/PracticalMalwareAnalysis-Labs.7z,PracticalMalwareAnalysis-Labs/PracticalMalwareAnalysis-Labs.7z at master · mikesiko/PracticalMalwareAnalysis-Labs · GitHub
https://reverseengineering.stackexchange.com/questions/1902/why-are-special-tools-required-to-ascertain-the-differences-between-two-related,disassembly - Why are special tools required to ascertain the differences between two related binary code files? - Reverse Engineering Stack Exchange
https://github.com/infodox/python-dll-injection/blob/master/dll_inject.py,python-dll-injection/dll_inject.py at master · infodox/python-dll-injection · GitHub
https://github.com/Screetsec/Brutal/wiki/Install-Requirements,Install Requirements · Screetsec/Brutal Wiki · GitHub
https://en.wikipedia.org/wiki/FLAGS_register,FLAGS register - Wikipedia
https://gw1.singaporetech.edu.sg/https/in4sit.singaporetech.edu.sg/psc/CSSISSTD/EMPLOYEE/SA/c/NUI_FRAMEWORK.PT_LANDINGPAGE.GBL?,My Homepage
https://xsite.singaporetech.edu.sg/d2l/le/content/24851/viewContent/193430/View,Step to connect to ICT VPN - ICT1002-Programming Fundamentals
http://172.27.54.87/codeDr/public/login,CodeDR
https://medium.freecodecamp.org/if-you-have-slow-loops-in-python-you-can-fix-it-until-you-cant-3a39e03b6f35,If you have slow loops in Python you can fix it…until you can’t
http://stupidpythonideas.blogspot.com/2015/09/going-faster-with-numpy.html,Going faster with NumPy | Stupid Python Ideas
https://xsite.singaporetech.edu.sg/d2l/home,SIT XSITE
https://stanfordnlp.github.io/CoreNLP/tutorials.html,Tutorials | Stanford CoreNLP
https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst3750x_3560x/software/release/12-2_55_se/configuration/guide/3750xscg/swhsrp.pdf,Configuring HSRP - swhsrp.pdf
https://learningnetwork.cisco.com/thread/126036?start=30&tstart=0,HSRP in Router on a Stick with Multiple Sub interfaces and VLANs - 126036 - The Cisco Learning Network
https://interviewbubble.com/stanford-corenlp-tutorial/,Stanford CoreNLP Tutorial – R Interview Bubble
https://www.coursera.org/lecture/text-mining-analytics/5-4-how-to-do-sentiment-analysis-with-corenlp-jPNSG,5.4 How-to-do: sentiment analysis with CoreNLP - Sentiment Analysis | Coursera
https://bitbucket.org/dashboard/overview,Overview — Bitbucket
https://bitbucket.org/dashboard/repositories,5n4k3yw / home — Bitbucket
https://github.com/5n4k3yw,5n4k3yw (1@n_Yvv)
https://www.kdnuggets.com/2016/07/text-mining-101-topic-modeling.html,Text Mining 101: Topic Modeling
https://media.pearsoncmg.com/ph/streaming/esm/tanenbaum5e_videonotes/tanenbaum_videoNotes.html,Video Notes: Tanenbaum Wetherall Computer Networks 5e
https://www.os-book.com/OS9/practice-exer-dir/index.html,Operating System Concepts - Practice Exercises
https://www.youtube.com/watch?v=Y46WruvvIKc&list=PLacuG5pysFbDQU8kKxbUh4K5c1iL5_k7k&index=15,Lecture 15: File Systems: Interface - YouTube
https://www.youtube.com/watch?v=LWPMnCNd1q8&index=50&list=PLV8vIYTIdSnZ67NQObdXE0gFjrzPrNKHp,File Allocation Methods | Contiguous Dynamic Storage Linked and Indexed Allocation - YouTube
https://www.sanfoundry.com/operating-system-questions-answers-file-system-implementation/,File System Implementation - Operating System Questions & Answers - Sanfoundry
https://web.cs.wpi.edu/~cs3013/c07/,CS 3013 Operating Systems
http://thumbsup2life.blogspot.com/2011/02/best-fit-first-fit-and-worst-fit-memory.html,Operating System: Best-Fit First-Fit and Worst-Fit Memory Allocation Method for Fixed Partition
http://luugiathuy.com/2011/03/simple-web-proxy-python/,Simple Web Proxy Python | Luu Gia Thuy
https://web.cs.wpi.edu/~jb/CS502/index.html#Lectures,CS502 Operating Systems
https://www.cs.rutgers.edu/~pxk/416/notes/index.html,CS 417 Documents
https://www.cl.cam.ac.uk/teaching/1011/SecurityI/,Computer Laboratory – Course material 2010–11: Security I
https://web.telegram.org/#/login,Telegram Web
https://www.root-me.org/?lang=en,Welcome [Root Me : Hacking and Information Security learning platform]
https://mzfr.github.io/Vulnhub-Jigsaw,Vulnhub - Jigsaw writeup
https://0xrick.github.io/hack-the-box/chaos/,Hack The Box - Chaos | 0xRick
https://kocikod.pl/1c93aeab/ctf-gynvael-coldwind-livestream-en-mission-4,[Koci Kod] [CTF] Gynvael Coldwind Livestream (EN) mission 4
https://nmap.org/misc/defeat-nmap-osdetect.html,A practical approach for defeating Nmap OS-Fingerprinting
https://isroot.nl/2018/12/17/vulnhub-write-up-kioptrix-level-5/,VulnHub Write-Up Kioptrix Level 5 | Michael Thelen
https://stackoverflow.com/questions/9427553/how-to-download-a-file-from-server-using-ssh,linux - How to download a file from server using SSH? - Stack Overflow
https://security.stackexchange.com/questions/205847/dealing-with-openssh-cve-2019-6109-cve-2019-6110-cve-2019-6111-on-centos-6,vulnerability - Dealing with OpenSSH CVE-2019-6109 CVE-2019-6110 & CVE-2019-6111 on CentOS 6 - Information Security Stack Exchange
https://askubuntu.com/questions/58814/how-do-i-add-environment-variables,bash - How do I add environment variables? - Ask Ubuntu
https://security.stackexchange.com/questions/68168/is-there-a-short-command-to-test-if-my-server-is-secure-against-the-shellshock-b,Is there a short command to test if my server is secure against the shellshock bash bug? - Information Security Stack Exchange
https://unix.stackexchange.com/questions/9714/what-is-the-need-for-fakeroot-command-in-linux,sudo - What is the need for `fakeroot` command in linux - Unix & Linux Stack Exchange
https://askubuntu.com/questions/237576/no-acceptable-c-compiler-found-in-path,compiling - No acceptable C compiler found in $PATH - Ask Ubuntu
https://fossbytes.com/installing-gnu-bash-4-4-linux-distros/,How To Install Bash 4.4 On Linux Distributions
https://resources.infosecinstitute.com/practical-shellshock-exploitation-part-2/,Practical Shellshock Exploitation – Part 2
https://launchpad.net/ubuntu/+source/bash/4.2-2ubuntu2.6,4.2-2ubuntu2.6 : bash package : Ubuntu
https://www.cyberciti.biz/faq/ubuntu-18-04-setup-ssh-public-key-authentication/,Ubuntu 18.04 Setup SSH Public Key Authentication - nixCraft
http://bloggars-online.blogspot.com/2014/10/bash-shellshock-ssh-exploit.html,BloggarsOnline: Bash Shellshock "ssh" Exploit
https://unix.stackexchange.com/questions/157477/how-can-shellshock-be-exploited-over-ssh,bash - how can shellshock be exploited over SSH? - Unix & Linux Stack Exchange
http://f4l13n5n0w.github.io/blog/2015/06/24/vulnhub-tr0ll-2/,[Vulnhub]Tr0ll: 2 | F4l13n5n0w
https://ieeexplore.ieee.org/document/8688434,Demystifying IoT Security: An Exhaustive Survey on IoT Vulnerabilities and a First Empirical Look on Internet-Scale IoT Exploitations - IEEE Journals & Magazine
https://www.pentestpartners.com/security-blog/why-is-consumer-iot-insecure/,WHY is consumer IoT insecure? | Pen Test Partners
https://www.channelnewsasia.com/news/singapore/government-s-duty-to-set-open-standards-for-internet-of-things-10062284,Government’s duty to set open standards for Internet of Things deployment: Vivian Balakrishnan
https://academic.oup.com/cybersecurity/article/5/1/tyz005/5519411#136839430,What security features and crime prevention advice is communicated in consumer IoT device manuals and support pages? | Journal of Cybersecurity | Oxford Academic
https://www.hardwarezone.com.sg/tech-news-why-singapore-one-top-five-destinations-iot-attacks,Why Singapore is one of the top five destinations for IoT attacks - HardwareZone.com.sg
https://www.businesstimes.com.sg/opinion/smart-nation-agenda-needs-rethink-on-cybersecurity,Smart Nation agenda needs rethink on cybersecurity Opinion - THE BUSINESS TIMES
https://www.f5.com/content/dam/f5/f5-labs/articles/20180313_iot_vol4/F5_Labs_Hunt_for_IOT_Vol_4_rev30MAR18.pdf,F5_Labs_Hunt_for_IOT_Vol_4_rev30MAR18.pdf
https://99.9.9.9/cybercombat/Player/Player,SCC Player DashBoard
https://www.thegeekstuff.com/2011/05/openssh-options/,7 Default OpenSSH Security Options You Should Change in /etc/ssh/sshd_config
https://netslovers.com/2018/02/28/port-knocking-server-securing-ssh-connection-centos-7/,Port Knocking Server and Securing SSH connection for CentOS 7 - NetsLovers
https://github.com/sagishahar,sagishahar (@s4gi_) · GitHub
https://github.com/corkami/pics/blob/master/binary/elf101/elf101arm.pdf,pics/elf101arm.pdf at master · corkami/pics · GitHub
https://developers.google.com/maps/documentation/utilities/polylineutility,Interactive Polyline Encoder Utility  |  Google Maps Platform
https://developers.google.com/maps/documentation/directions/intro,Developer Guide  |  Directions API  |  Google Developers
https://github.com/libyal/winreg-kb/blob/master/documentation/MRU%20keys.asciidoc,winreg-kb/MRU keys.asciidoc at master · libyal/winreg-kb · GitHub
https://devblogs.microsoft.com/scripting/hey-scripting-guy-can-i-use-the-registry-to-retrieve-a-list-of-the-most-recently-run-programs/,Hey Scripting Guy! Can I Use the Registry to Retrieve a List of the Most Recently Run Programs? | Scripting Blog
http://what-when-how.com/windows-forensic-analysis/registry-analysis-windows-forensic-analysis-part-8/,Registry Analysis (Windows Forensic Analysis) Part 8
https://dc.etsu.edu/cgi/viewcontent.cgi?article=1140&context=honors,Exploring the Uses of ShellBag Data within the Windows 7 Registry. - viewcontent.cgi
https://www.sans.org/reading-room/whitepapers/forensics/windows-shellbag-forensics-in-depth-34545,Windows ShellBag Forensics in Depth - windows-shellbag-forensics-in-depth-34545
http://woshub.com/how-to-access-and-manage-windows-registry-with-powershell/,How to Access and Manage Windows Registry with PowerShell | Windows OS Hub
http://www.secdev.org/conf/scapy_csw05.pdf,Packet generation and network based attacks with Scapy - scapy_csw05.pdf
https://www.sans.org/reading-room/whitepapers/testing/taste-scapy-33249,A Taste of Scapy - taste-scapy-33249
https://www2.mmu.ac.uk/media/mmuacuk/content/documents/school-of-computing-mathematics-and-digital-technology/blossom/PythonScriptingwithScapyLab.pdf,Microsoft Word - Python Scripting with Scapy Lab.docx - PythonScriptingwithScapyLab.pdf
http://www.irongeek.com/videos/derbycon1/tcpip-header-covert-channels.pdf,subrosa-covert-channels - tcpip-header-covert-channels.pdf
https://www.youtube.com/watch?v=T5uhOkoizWk,YouTube
https://blogs.sans.org/pen-testing/files/2016/04/ScapyCheatSheet_v0.2.pdf,ScapyCheatSheet_v0.2.pptx - ScapyCheatSheet_v0.2.pdf
https://scapy.readthedocs.io/en/latest/usage.html,Usage — Scapy 88 documentation
https://samsclass.info/124/proj11/proj10-123-scapy-tcp.html,Project 10: TCP Handshake with scapy (15 pts.)
https://www.youtube.com/watch?v=pGHueCTG2_I,DIY Spy Covert Channels With Scapy And Python Jen Allen
https://github.com/envelope000/anycon-2017/blob/master/rcv.py,anycon-2017/rcv.py at master · envelope000/anycon-2017 · GitHub
https://resources.infosecinstitute.com/lab-identifying-the-use-of-covert-channels/,https://resources.infosecinstitute.com/lab-identifying-the-use-of-covert-channels/
https://www.defcon.org/images/defcon-10/dc-10-presentations/dc10-hintz-covert.pdf,Covert Channels in TCP and IP headers - dc10-hintz-covert.pdf
https://medium.com/swlh/smuggler-and-cove-a-poc-for-data-exfiltration-using-scapy-e44649feae6,Smuggler and Cove: A PoC for data exfiltration using Scapy.
https://isc.sans.edu/forums/diary/TCP+Fuzzing+with+Scapy/14080/,TCP Fuzzing with Scapy
https://thepacketgeek.com/scapy-sniffing-with-custom-actions-part-1/,Scapy Sniffing with Custom Actions Part 1 - thePacketGeek
https://samsclass.info/124/proj11/p17-123-yesman.html,Project 17: yesman--Scanner Honeypot with scapy (15 pts.)
https://scapy.readthedocs.io/en/latest/layers/tcp.html?highlight=streamsocket#using-the-kernel-s-tcp-stack,TCP — Scapy 88 documentation
https://theitgeekchronicles.files.wordpress.com/2012/05/scapyguide1.pdf,scapyguide1.pdf
http://www.secdev.org/conf/scapy_lsm2003.pdf,scapy.dvi - scapy_lsm2003.pdf
https://packetlife.net/blog/2010/jun/7/understanding-tcp-sequence-acknowledgment-numbers/,Understanding TCP Sequence and Acknowledgment Numbers - PacketLife.net
https://github.com/rapid7/metasploit-framework/wiki/How-to-use-msfvenom,How to use msfvenom · rapid7/metasploit-framework Wiki · GitHub
https://redteamtutorials.com/2018/10/24/msfvenom-cheatsheet/,MSFVenom Cheatsheet « Red Team Tutorials
https://ironhackers.es/en/cheatsheet/comandos-en-windows-para-obtener-shell/,Windows oneliners to get shell – ironHackers
https://github.com/swisskyrepo/PayloadsAllTheThings/blob/master/Methodology%20and%20Resources/Reverse%20Shell%20Cheatsheet.md#python,PayloadsAllTheThings/Reverse Shell Cheatsheet.md at master · swisskyrepo/PayloadsAllTheThings · GitHub
https://stackoverflow.com/questions/43555340/how-to-add-live-location-tracking-in-ionic-app,javascript - How to add live location tracking in ionic app - Stack Overflow
https://www.javascripttuts.com/implementing-native-google-maps-in-an-ionic-application/,Implementing Native Google Maps in an Ionic Application
https://www.youtube.com/results?search_query=ionic+4+google+maps+live+update,YouTube
https://www.fireplotter.com/?gclid=CNKb36K1sbICFYsc6woddxAA1Q,FirePlotter - a real-time session monitor for your firewall
https://securelist.com/chrome-0-day-exploit-cve-2019-13720-used-in-operation-wizardopium/94866/,Chrome 0-day exploit CVE-2019-13720 used in Operation WizardOpium | Securelist
